To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10700
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10701
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10702
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10703
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10704
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10705
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10706
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10707
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10708
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10709
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10710
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10711
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10712
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10713
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10714
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10715
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10716
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10717
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10718
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10719
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10720
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10721
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10722
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10723
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10724
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10725
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10726
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10727
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10728
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10729
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10730
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10731
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10732
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10733
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10734
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10735
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10736
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10737
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10738
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10739
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10740
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10741
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10742
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10743
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10744
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10745
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10746
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10747
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10748
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10749
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10750
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10751
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10752
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10753
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10754
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10755
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10756
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10757
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10758
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10759
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10760
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10761
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10762
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10763
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10764
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10765
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10766
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10767
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10768
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10769
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10770
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10771
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10772
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10773
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10774
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10775
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10776
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10777
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10778
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10779
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10780
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10781
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10782
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10783
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10784
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10785
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10786
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10787
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10788
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10789
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10790
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10791
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10792
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10793
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10794
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10795
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10796
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10797
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10798
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10799
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10800
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10801
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10802
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10803
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10804
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10805
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10806
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10807
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10808
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10809
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10810
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10811
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10812
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10813
,10814
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10815
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10816
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10817
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10818
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10819
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10820
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10821
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10822
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10823
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10824
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10825
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10826
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10827
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10828
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10829
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10830
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10831
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10832
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10833
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10834
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10835
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10836
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10837
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10838
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10839
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10840
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10841
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10842
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10843
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10844
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10845
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10846
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10847
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10848
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10849
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10850
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10851
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10852
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10853
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10854
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10855
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10856
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10857
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10858
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10859
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10860
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10861
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10862
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10863
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10864
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10865
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10866
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10867
Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document click it and a button for layout options appears next to it. When you work on a table click where you want to add a row or a column and then click the plus sign.,10868
Reading is easier too in the new Reading view. You can collapse parts of the document and focus on the text you want. If you need to stop reading before you reach the end Word remembers where you left off - even on another device.,10869
Video provides a powerful way to help you prove your point. When you click Online Video you can paste in the embed code for the video you want to add. You can also type a keyword to search online for the video that best fits your document.,10870
To make your document look professionally produced Word provides header footer cover page and text box designs that complement each other. For example you can add a matching cover page header and sidebar. Click Insert and then choose the elements you want from the different galleries.,10871
Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme the pictures charts and SmartArt graphics change to match your new theme. When you apply styles your headings change to match the new theme.,10872
